datetime,temperatue,humidity,pressure
20181110060731,26.6,37.4,1022.4
20181110060734,26.6,37.4,1022.5
20181110060737,26.6,37.4,1022.4
20181110060740,26.6,37.3,1022.4
20181110060743,26.6,37.3,1022.5
20181110060746,26.6,37.3,1022.4
20181110060749,26.6,37.3,1022.4
20181110060753,26.7,37.2,1022.4
20181110060756,26.7,37.2,1022.4
20181110060759,26.7,37.2,1022.4
20181110060802,26.7,37.2,1022.5
20181110060805,26.7,37.2,1022.4
20181110060808,26.6,37.2,1022.5
20181110060811,26.6,37.3,1022.5
20181110060814,26.6,37.3,1022.5
20181110060818,26.6,37.3,1022.4
20181110060821,26.6,37.2,1022.4
20181110060824,26.6,37.2,1022.4
20181110060827,26.6,37.2,1022.5
20181110060830,26.6,37.3,1022.5
20181110060833,26.6,37.3,1022.5
20181110060836,26.6,37.3,1022.5
20181110060839,26.6,37.3,1022.4
20181110060843,26.6,37.3,1022.5
20181110060846,26.6,37.3,1022.5
20181110060849,26.6,37.3,1022.4
20181110060852,26.6,37.3,1022.4
20181110060855,26.6,37.4,1022.5
20181110060858,26.6,37.4,1022.5
20181110060901,26.6,37.4,1022.5
20181110060904,26.6,37.3,1022.5
20181110060907,26.6,37.3,1022.4
20181110060911,26.6,37.3,1022.5
20181110060914,26.6,37.3,1022.5
20181110060917,26.6,37.3,1022.5
20181110060920,26.6,37.4,1022.5
20181110060923,26.6,37.4,1022.5
20181110060926,26.5,37.4,1022.5
20181110060929,26.6,37.4,1022.5
20181110060932,26.6,37.4,1022.4
20181110060936,26.6,37.4,1022.4
20181110060939,26.6,37.4,1022.5
20181110060942,26.6,37.4,1022.4
20181110060945,26.6,37.4,1022.5
20181110060948,26.6,37.4,1022.5
20181110060951,26.6,37.4,1022.5
20181110060954,26.6,37.4,1022.5
20181110060957,26.6,37.4,1022.5
20181110061000,26.6,37.4,1022.5
20181110061004,26.5,37.5,1022.5
20181110061007,26.5,37.4,1022.5
20181110061010,26.6,37.4,1022.5
20181110061013,26.6,37.4,1022.5
20181110061016,26.5,37.5,1022.5
20181110061019,26.5,37.4,1022.5
20181110061022,26.5,37.5,1022.5
20181110061025,26.6,37.4,1022.4
20181110061029,26.6,37.3,1022.4
20181110061032,26.6,37.3,1022.4
20181110061035,26.6,37.2,1022.5
20181110061038,26.6,37.2,1022.5
20181110061041,26.7,37.2,1022.5
20181110061044,26.6,37.3,1022.6
20181110061047,26.6,37.3,1022.5
20181110061050,26.6,37.3,1022.4
20181110061054,26.6,37.3,1022.5
20181110061057,26.6,37.3,1022.5
20181110061100,26.6,37.3,1022.5
20181110061103,26.6,37.3,1022.5
20181110061106,26.6,37.3,1022.6
20181110061109,26.6,37.4,1022.5
20181110061112,26.5,37.4,1022.5
20181110061115,26.6,37.4,1022.5
20181110061118,26.6,37.3,1022.5
20181110061122,26.6,37.2,1022.4
20181110061125,26.7,37.2,1022.5
20181110061128,26.7,37.2,1022.5
20181110061131,26.7,37.2,1022.5
20181110061134,26.7,37.2,1022.5
20181110061137,26.7,37.2,1022.5
20181110061140,26.7,37.2,1022.5
20181110061143,26.6,37.2,1022.5
20181110061147,26.7,37.2,1022.5
20181110061150,26.6,37.2,1022.5
20181110061153,26.6,37.2,1022.5
20181110061156,26.6,37.2,1022.5
20181110061159,26.7,37.2,1022.5
20181110061202,26.7,37.2,1022.5
20181110061205,26.7,37.1,1022.5
20181110061208,26.7,37.0,1022.5
20181110061212,26.7,37.1,1022.5
20181110061215,26.7,37.1,1022.5
20181110061218,26.7,37.1,1022.5
20181110061221,26.7,37.1,1022.5
20181110061224,26.7,37.1,1022.5
20181110061227,26.7,37.1,1022.5
20181110061230,26.7,37.1,1022.5
20181110061233,26.7,37.1,1022.5
20181110061237,26.7,37.2,1022.5
20181110061240,26.6,37.2,1022.5
20181110061243,26.7,37.2,1022.5
20181110061246,26.6,37.2,1022.6
20181110061249,26.6,37.2,1022.5
20181110061252,26.7,37.1,1022.5
20181110061255,26.7,37.1,1022.6
20181110061258,26.7,37.2,1022.6
20181110061301,26.6,37.2,1022.5
20181110061305,26.6,37.2,1022.6
20181110061308,26.6,37.3,1022.5
20181110061311,26.6,37.3,1022.5
20181110061314,26.6,37.3,1022.5
20181110061317,26.6,37.3,1022.5
20181110061320,26.6,37.3,1022.5
20181110061323,26.6,37.3,1022.6
20181110061326,26.6,37.3,1022.5
20181110061330,26.6,37.3,1022.5
20181110061333,26.6,37.2,1022.5
20181110061336,26.6,37.2,1022.5
20181110061339,26.6,37.2,1022.5
20181110061342,26.6,37.2,1022.5
20181110061345,26.6,37.3,1022.5
20181110061348,26.6,37.3,1022.5
20181110061351,26.6,37.3,1022.5
20181110061354,26.6,37.3,1022.6
20181110061358,26.6,37.4,1022.5
20181110061401,26.6,37.4,1022.5
20181110061404,26.6,37.4,1022.6
20181110061407,26.6,37.4,1022.6
20181110061410,26.6,37.4,1022.5
20181110061413,26.5,37.4,1022.6
20181110061416,26.6,37.4,1022.6
20181110061419,26.6,37.4,1022.6
20181110061423,26.6,37.4,1022.5
20181110061426,26.6,37.4,1022.6
20181110061429,26.6,37.4,1022.5
20181110061432,26.5,37.4,1022.6
20181110061435,26.5,37.4,1022.5
20181110061438,26.5,37.5,1022.6
20181110061441,26.5,37.5,1022.6
20181110061444,26.5,37.5,1022.6
20181110061448,26.5,37.4,1022.5
20181110061451,26.5,37.4,1022.6
20181110061454,26.5,37.4,1022.6
20181110061457,26.5,37.5,1022.6
20181110061500,26.5,37.5,1022.5
20181110061503,26.5,37.5,1022.6
20181110061506,26.5,37.5,1022.6
20181110061509,26.5,37.4,1022.6
20181110061512,26.5,37.5,1022.6
20181110061516,26.5,37.4,1022.5
20181110061519,26.5,37.4,1022.6
20181110061522,26.6,37.4,1022.6
20181110061525,26.6,37.3,1022.6
20181110061528,26.6,37.3,1022.6
20181110061531,26.6,37.3,1022.6
20181110061534,26.6,37.3,1022.6
20181110061537,26.6,37.3,1022.6
20181110061541,26.6,37.3,1022.6
20181110061544,26.6,37.3,1022.6
20181110061547,26.6,37.3,1022.6
20181110061550,26.6,37.3,1022.6
20181110061553,26.6,37.3,1022.6
20181110061556,26.6,37.3,1022.6
20181110061559,26.6,37.3,1022.6
20181110061602,26.6,37.4,1022.6
20181110061606,26.6,37.3,1022.6
20181110061609,26.6,37.3,1022.6
20181110061612,26.6,37.3,1022.6
20181110061615,26.6,37.4,1022.6
20181110061618,26.6,37.4,1022.6
20181110061621,26.6,37.4,1022.5
20181110061624,26.6,37.4,1022.6
20181110061627,26.6,37.4,1022.6
20181110061630,26.6,37.3,1022.6
20181110061634,26.6,37.4,1022.6
20181110061637,26.6,37.4,1022.6
20181110061640,26.6,37.3,1022.6
20181110061643,26.6,37.3,1022.6
20181110061646,26.6,37.3,1022.6
20181110061649,26.6,37.3,1022.6
20181110061652,26.6,37.3,1022.6
20181110061655,26.6,37.3,1022.6
20181110061659,26.6,37.3,1022.7
20181110061702,26.6,37.3,1022.7
20181110061705,26.6,37.3,1022.6
20181110061708,26.6,37.3,1022.7
20181110061711,26.6,37.4,1022.6
20181110061714,26.5,37.4,1022.6
20181110061717,26.5,37.4,1022.5
20181110061720,26.6,37.4,1022.6
20181110061724,26.6,37.4,1022.7
20181110061727,26.6,37.4,1022.7
20181110061730,26.6,37.4,1022.6
20181110061733,26.6,37.4,1022.6
20181110061736,26.6,37.3,1022.6
20181110061739,26.6,37.3,1022.6
20181110061742,26.6,37.3,1022.6
20181110061745,26.6,37.3,1022.6
20181110061748,26.6,37.3,1022.6
20181110061752,26.6,37.3,1022.7
20181110061755,26.6,37.3,1022.6
20181110061758,26.6,37.3,1022.6
20181110061801,26.6,37.3,1022.7
20181110061804,26.6,37.4,1022.7
20181110061807,26.6,37.4,1022.7
20181110061810,26.6,37.4,1022.6
20181110061813,26.6,37.3,1022.6
20181110061817,26.6,37.3,1022.7
20181110061820,26.6,37.4,1022.7
20181110061823,26.5,37.4,1022.6
20181110061826,26.5,37.4,1022.7
20181110061829,26.5,37.4,1022.6
20181110061832,26.5,37.4,1022.7
20181110061835,26.5,37.4,1022.6
20181110061838,26.6,37.4,1022.7
20181110061842,26.6,37.3,1022.6
20181110061845,26.6,37.4,1022.7
20181110061848,26.6,37.4,1022.7
20181110061851,26.5,37.4,1022.7
20181110061854,26.5,37.4,1022.8
20181110061857,26.5,37.5,1022.6
20181110061900,26.5,37.4,1022.6
20181110061903,26.5,37.4,1022.6
20181110061907,26.5,37.4,1022.6
20181110061910,26.5,37.4,1022.6
20181110061913,26.6,37.4,1022.6
20181110061916,26.6,37.4,1022.7
20181110061919,26.6,37.4,1022.7
20181110061922,26.5,37.4,1022.7
20181110061925,26.6,37.3,1022.7
20181110061928,26.6,37.2,1022.7
20181110061931,26.6,37.2,1022.7
20181110061935,26.6,37.2,1022.7
20181110061938,26.6,37.2,1022.7
20181110061941,26.7,37.1,1022.7
20181110061944,26.7,37.1,1022.7
20181110061947,26.7,37.1,1022.7
20181110061950,26.7,37.1,1022.7
20181110061953,26.7,37.0,1022.7
20181110061956,26.7,37.0,1022.6
20181110062000,26.7,37.0,1022.7
20181110062003,26.7,37.0,1022.7
20181110062006,26.7,37.0,1022.7
20181110062009,26.7,37.0,1022.7
20181110062012,26.7,37.0,1022.7
20181110062015,26.7,37.0,1022.7
20181110062018,26.7,37.0,1022.7
20181110062021,26.7,37.1,1022.7
20181110062024,26.7,37.1,1022.7
20181110062028,26.7,37.1,1022.7
20181110062031,26.7,37.2,1022.7
20181110062034,26.6,37.2,1022.7
20181110062037,26.6,37.2,1022.7
20181110062040,26.6,37.2,1022.7
20181110062043,26.6,37.2,1022.7
20181110062046,26.6,37.3,1022.7
20181110062049,26.5,37.3,1022.7
20181110062053,26.5,37.4,1022.7
20181110062056,26.6,37.4,1022.8
20181110062059,26.5,37.4,1022.7
20181110062102,26.5,37.4,1022.7
20181110062105,26.6,37.4,1022.7
20181110062108,26.5,37.4,1022.7
20181110062111,26.5,37.4,1022.8
20181110062114,26.5,37.5,1022.7
20181110062118,26.5,37.5,1022.7
20181110062121,26.5,37.5,1022.7
20181110062124,26.5,37.5,1022.7
20181110062127,26.5,37.5,1022.7
20181110062130,26.5,37.4,1022.7
20181110062133,26.5,37.4,1022.7
20181110062136,26.5,37.4,1022.7
20181110062139,26.5,37.4,1022.7
20181110062142,26.5,37.4,1022.7
20181110062146,26.5,37.3,1022.7
20181110062149,26.6,37.2,1022.7
20181110062152,26.6,37.2,1022.7
20181110062155,26.7,37.1,1022.7
20181110062158,26.7,37.0,1022.7
20181110062201,26.7,37.0,1022.7
20181110062204,26.7,37.0,1022.8
20181110062207,26.7,37.0,1022.7
20181110062211,26.7,37.0,1022.8
20181110062214,26.7,37.1,1022.7
20181110062217,26.7,37.0,1022.7
20181110062220,26.7,37.1,1022.8
20181110062223,26.7,37.1,1022.7
20181110062226,26.7,37.1,1022.8
20181110062229,26.6,37.2,1022.7
20181110062232,26.6,37.2,1022.7
20181110062236,26.6,37.3,1022.8
20181110062239,26.6,37.3,1022.7
20181110062242,26.6,37.4,1022.8
20181110062245,26.5,37.4,1022.7
20181110062248,26.5,37.5,1022.7
20181110062251,26.5,37.5,1022.7
20181110062254,26.5,37.5,1022.8
20181110062257,26.4,37.5,1022.7
20181110062300,26.4,37.5,1022.7
20181110062304,26.4,37.6,1022.7
20181110062307,26.5,37.5,1022.7
20181110062310,26.5,37.5,1022.7
20181110062313,26.5,37.5,1022.8
20181110062316,26.5,37.5,1022.7
20181110062319,26.5,37.5,1022.7
20181110062322,26.5,37.4,1022.8
20181110062325,26.5,37.4,1022.7
20181110062329,26.5,37.4,1022.7
20181110062332,26.5,37.3,1022.7
20181110062335,26.6,37.3,1022.7
20181110062338,26.6,37.3,1022.8
20181110062341,26.6,37.4,1022.8
20181110062344,26.5,37.4,1022.7
20181110062347,26.5,37.4,1022.7
20181110062350,26.5,37.4,1022.7
20181110062354,26.5,37.4,1022.7
20181110062357,26.5,37.4,1022.7
20181110062400,26.5,37.4,1022.8
20181110062403,26.5,37.4,1022.7
20181110062406,26.5,37.3,1022.6
20181110062409,26.6,37.3,1022.8
20181110062412,26.5,37.3,1022.7
20181110062415,26.6,37.3,1022.7
20181110062418,26.6,37.3,1022.8
20181110062422,26.5,37.3,1022.7
20181110062425,26.5,37.4,1022.8
20181110062428,26.5,37.4,1022.7
20181110062431,26.5,37.4,1022.7
20181110062434,26.6,37.3,1022.8
20181110062437,26.6,37.3,1022.7
20181110062440,26.6,37.3,1022.7
20181110062443,26.6,37.3,1022.7
20181110062447,26.6,37.3,1022.8
20181110062450,26.5,37.4,1022.8
20181110062453,26.5,37.4,1022.7
20181110062456,26.5,37.4,1022.8
20181110062459,26.5,37.4,1022.7
20181110062502,26.5,37.3,1022.7
20181110062505,26.6,37.3,1022.7
20181110062508,26.5,37.4,1022.8
20181110062512,26.5,37.4,1022.7
20181110062515,26.5,37.4,1022.7
20181110062518,26.5,37.4,1022.7
20181110062521,26.5,37.4,1022.7
20181110062524,26.5,37.4,1022.7
20181110062527,26.5,37.4,1022.7
20181110062530,26.5,37.4,1022.8
20181110062533,26.5,37.4,1022.7
20181110062536,26.5,37.3,1022.7
20181110062540,26.6,37.3,1022.7
20181110062543,26.6,37.3,1022.8
20181110062546,26.6,37.3,1022.7
20181110062549,26.6,37.3,1022.8
20181110062552,26.6,37.3,1022.7
20181110062555,26.6,37.3,1022.8
20181110062558,26.5,37.3,1022.7
20181110062601,26.6,37.3,1022.8
20181110062605,26.6,37.2,1022.7
20181110062608,26.6,37.3,1022.7
20181110062611,26.6,37.2,1022.7
20181110062614,26.6,37.2,1022.7
20181110062617,26.6,37.2,1022.7
20181110062620,26.6,37.2,1022.7
20181110062623,26.6,37.2,1022.7
20181110062626,26.6,37.3,1022.8
20181110062630,26.6,37.3,1022.8
20181110062633,26.6,37.3,1022.7
20181110062636,26.6,37.3,1022.7
20181110062639,26.6,37.3,1022.7
20181110062642,26.5,37.3,1022.8
20181110062645,26.6,37.3,1022.7
20181110062648,26.6,37.3,1022.7
20181110062651,26.6,37.3,1022.7
20181110062654,26.6,37.3,1022.8
20181110062658,26.6,37.3,1022.8
20181110062701,26.6,37.3,1022.7
20181110062704,26.6,37.3,1022.7
20181110062707,26.6,37.3,1022.8
20181110062710,26.5,37.3,1022.7
20181110062713,26.5,37.3,1022.7
20181110062716,26.6,37.3,1022.8
20181110062719,26.6,37.3,1022.7
20181110062723,26.6,37.2,1022.7
20181110062726,26.6,37.2,1022.8
20181110062729,26.6,37.2,1022.7
20181110062732,26.6,37.1,1022.7
20181110062735,26.6,37.2,1022.8
20181110062738,26.6,37.2,1022.7
20181110062741,26.6,37.2,1022.8
20181110062744,26.6,37.2,1022.7
20181110062747,26.6,37.2,1022.8
20181110062751,26.6,37.2,1022.7
20181110062754,26.6,37.2,1022.8
20181110062757,26.6,37.3,1022.8
20181110062800,26.6,37.3,1022.7
20181110062803,26.6,37.3,1022.8
20181110062806,26.6,37.3,1022.8
20181110062809,26.6,37.3,1022.7
20181110062812,26.6,37.3,1022.7
20181110062816,26.6,37.3,1022.8
20181110062819,26.5,37.3,1022.7
20181110062822,26.5,37.4,1022.7
20181110062825,26.5,37.3,1022.7
20181110062828,26.5,37.4,1022.8
20181110062831,26.5,37.3,1022.7
20181110062834,26.6,37.3,1022.7
20181110062837,26.6,37.3,1022.8
20181110062840,26.5,37.4,1022.7
20181110062844,26.5,37.4,1022.8
20181110062847,26.5,37.4,1022.7
20181110062850,26.5,37.4,1022.8
20181110062853,26.5,37.3,1022.8
20181110062856,26.5,37.3,1022.7
20181110062859,26.5,37.3,1022.8
20181110062902,26.5,37.3,1022.7
20181110062905,26.5,37.3,1022.8
20181110062909,26.6,37.3,1022.8
20181110062912,26.6,37.3,1022.7
20181110062915,26.6,37.3,1022.8
20181110062918,26.6,37.3,1022.7
20181110062921,26.6,37.3,1022.8
20181110062924,26.6,37.3,1022.8
20181110062927,26.5,37.3,1022.8
20181110062930,26.5,37.3,1022.7
20181110062934,26.5,37.3,1022.8
20181110062937,26.5,37.3,1022.8
20181110062940,26.5,37.4,1022.8
20181110062943,26.5,37.4,1022.7
20181110062946,26.5,37.4,1022.7
20181110062949,26.5,37.4,1022.7
20181110062952,26.5,37.4,1022.8
20181110062955,26.5,37.3,1022.8
20181110062958,26.5,37.3,1022.7
20181110063002,26.5,37.3,1022.7
20181110063005,26.5,37.3,1022.8
20181110063008,26.5,37.3,1022.8
20181110063011,26.5,37.3,1022.8
20181110063014,26.5,37.3,1022.8
20181110063017,26.6,37.3,1022.8
20181110063020,26.5,37.3,1022.8
20181110063023,26.5,37.3,1022.8
20181110063027,26.5,37.3,1022.7
20181110063030,26.5,37.3,1022.8
20181110063033,26.6,37.3,1022.8
20181110063036,26.6,37.3,1022.7
20181110063039,26.5,37.3,1022.8
20181110063042,26.5,37.4,1022.9
20181110063045,26.5,37.4,1022.8
20181110063048,26.5,37.3,1022.8
20181110063052,26.5,37.3,1022.8
20181110063055,26.6,37.3,1022.8
20181110063058,26.5,37.3,1022.8
20181110063101,26.5,37.4,1022.8
20181110063104,26.5,37.3,1022.8
20181110063107,26.5,37.4,1022.8
20181110063110,26.5,37.3,1022.7
20181110063113,26.6,37.3,1022.8
20181110063116,26.6,37.3,1022.8
20181110063120,26.6,37.3,1022.8
20181110063123,26.6,37.3,1022.8
20181110063126,26.6,37.3,1022.9
20181110063129,26.5,37.3,1022.8
20181110063132,26.5,37.3,1022.8
20181110063135,26.5,37.3,1022.9
20181110063138,26.5,37.3,1022.8
20181110063141,26.6,37.3,1022.8
20181110063145,26.5,37.3,1022.9
20181110063148,26.5,37.3,1022.8
20181110063151,26.5,37.3,1022.8
20181110063154,26.5,37.3,1022.9
20181110063157,26.6,37.3,1022.8
20181110063200,26.5,37.3,1022.8
20181110063203,26.5,37.3,1022.8
20181110063206,26.5,37.3,1022.8
20181110063210,26.5,37.3,1022.8
20181110063213,26.5,37.3,1022.7
20181110063216,26.6,37.3,1022.8
20181110063219,26.6,37.3,1022.8
20181110063222,26.5,37.3,1022.8
20181110063225,26.5,37.3,1022.8
20181110063228,26.5,37.4,1022.8
20181110063231,26.5,37.4,1022.8
20181110063235,26.5,37.4,1022.8
20181110063238,26.5,37.4,1022.9
20181110063241,26.5,37.5,1022.9
20181110063244,26.5,37.5,1022.9
20181110063247,26.5,37.4,1022.9
20181110063250,26.5,37.5,1022.8
20181110063253,26.5,37.4,1022.9
20181110063256,26.5,37.5,1022.8
20181110063259,26.4,37.5,1022.9
20181110063303,26.5,37.5,1022.8
20181110063306,26.4,37.5,1022.8
20181110063309,26.4,37.5,1022.8
20181110063312,26.5,37.5,1022.9
20181110063315,26.5,37.4,1022.8
20181110063318,26.5,37.4,1022.8
20181110063321,26.5,37.4,1022.8
20181110063324,26.5,37.4,1022.8
20181110063328,26.5,37.4,1022.8
20181110063331,26.5,37.4,1022.8
20181110063334,26.5,37.4,1022.8
20181110063337,26.5,37.3,1022.8
20181110063340,26.5,37.3,1022.8
20181110063343,26.5,37.3,1022.9
20181110063346,26.5,37.3,1022.8
20181110063349,26.5,37.3,1022.9
20181110063352,26.5,37.4,1022.8
20181110063356,26.5,37.3,1022.8
20181110063359,26.5,37.3,1022.9
20181110063402,26.5,37.3,1022.9
20181110063405,26.5,37.3,1022.9
20181110063408,26.5,37.4,1022.8
20181110063411,26.5,37.4,1022.8
20181110063414,26.5,37.4,1022.9
20181110063417,26.5,37.5,1022.8
20181110063421,26.5,37.4,1022.8
20181110063424,26.5,37.4,1022.8
20181110063427,26.5,37.4,1022.9
20181110063430,26.5,37.4,1022.9
20181110063433,26.5,37.4,1022.9
20181110063436,26.5,37.4,1022.9
20181110063439,26.5,37.4,1022.9
20181110063442,26.5,37.4,1022.8
20181110063446,26.5,37.4,1022.9
20181110063449,26.5,37.4,1022.9
20181110063452,26.5,37.3,1022.8
20181110063455,26.5,37.4,1022.8
20181110063458,26.5,37.4,1022.8
20181110063501,26.5,37.4,1022.8
20181110063504,26.5,37.4,1022.9
20181110063507,26.5,37.4,1022.9
20181110063510,26.5,37.3,1022.9
20181110063514,26.5,37.3,1022.9
20181110063517,26.5,37.3,1022.9
20181110063520,26.5,37.3,1022.9
20181110063523,26.5,37.3,1022.9
20181110063526,26.5,37.3,1022.9
20181110063529,26.5,37.4,1022.9
20181110063532,26.5,37.4,1022.9
20181110063535,26.5,37.4,1022.9
20181110063539,26.5,37.4,1022.9
20181110063542,26.5,37.4,1022.8
20181110063545,26.5,37.4,1022.9
20181110063548,26.5,37.4,1022.9
20181110063551,26.5,37.4,1022.9
20181110063554,26.5,37.4,1022.9
20181110063557,26.5,37.4,1022.9
20181110063600,26.5,37.4,1022.9
20181110063604,26.5,37.4,1022.9
20181110063607,26.5,37.4,1022.9
20181110063610,26.5,37.4,1022.9
20181110063613,26.5,37.5,1022.9
20181110063616,26.4,37.5,1022.8
20181110063619,26.5,37.4,1022.9
20181110063622,26.5,37.4,1022.9
20181110063625,26.5,37.4,1022.9
20181110063628,26.5,37.4,1022.9
20181110063632,26.5,37.4,1022.9
20181110063635,26.5,37.4,1022.9
20181110063638,26.5,37.4,1022.9
20181110063641,26.5,37.4,1022.9
20181110063644,26.5,37.4,1022.9
20181110063647,26.5,37.4,1022.9
20181110063650,26.5,37.4,1022.9
20181110063653,26.5,37.4,1023.0
20181110063657,26.5,37.4,1022.9
20181110063700,26.5,37.3,1023.0
20181110063703,26.5,37.3,1022.9
20181110063706,26.5,37.4,1022.9
20181110063709,26.5,37.3,1022.9
20181110063712,26.5,37.4,1023.0
20181110063715,26.5,37.4,1022.9
20181110063718,26.5,37.4,1022.9
20181110063722,26.5,37.4,1022.9
20181110063725,26.5,37.4,1022.9
20181110063728,26.5,37.4,1022.9
20181110063731,26.5,37.4,1022.9
20181110063734,26.5,37.4,1022.9
20181110063737,26.5,37.4,1022.9
20181110063740,26.5,37.4,1022.9
20181110063743,26.5,37.4,1022.9
20181110063746,26.5,37.4,1023.0
20181110063750,26.5,37.4,1022.9
20181110063753,26.5,37.4,1022.9
20181110063756,26.5,37.4,1023.0
20181110063759,26.5,37.4,1022.9
20181110063802,26.5,37.4,1022.9
20181110063805,26.4,37.5,1022.9
20181110063808,26.4,37.5,1022.9
20181110063811,26.4,37.5,1022.9
20181110063815,26.4,37.5,1022.9
20181110063818,26.4,37.5,1023.0
20181110063821,26.5,37.4,1022.9
20181110063824,26.5,37.4,1022.9
20181110063827,26.5,37.4,1022.9
20181110063830,26.5,37.4,1022.9
20181110063833,26.5,37.4,1022.9
20181110063836,26.5,37.4,1023.0
20181110063840,26.5,37.4,1023.0
20181110063843,26.5,37.4,1022.9
20181110063846,26.5,37.4,1022.9
20181110063849,26.5,37.4,1022.9
20181110063852,26.5,37.4,1022.9
20181110063855,26.5,37.4,1023.0
20181110063858,26.5,37.4,1022.9
20181110063901,26.5,37.4,1023.0
20181110063904,26.5,37.4,1023.0
20181110063908,26.5,37.4,1022.9
20181110063911,26.5,37.4,1022.9
20181110063914,26.5,37.4,1022.9
20181110063917,26.5,37.3,1022.9
20181110063920,26.5,37.3,1022.9
20181110063923,26.6,37.3,1023.0
20181110063926,26.5,37.3,1022.9
20181110063929,26.6,37.3,1022.9
20181110063933,26.5,37.3,1022.9
20181110063936,26.6,37.3,1022.9
20181110063939,26.6,37.2,1023.0
20181110063942,26.6,37.2,1023.0
20181110063945,26.5,37.3,1023.0
20181110063948,26.5,37.3,1023.0
20181110063951,26.5,37.4,1023.0
20181110063954,26.5,37.4,1023.0
20181110063958,26.5,37.4,1022.9
20181110064001,26.5,37.4,1023.0
20181110064004,26.5,37.4,1023.0
20181110064007,26.5,37.4,1023.0
20181110064010,26.5,37.4,1023.0
20181110064013,26.5,37.4,1023.0
20181110064016,26.5,37.4,1023.0
20181110064019,26.5,37.4,1022.9
20181110064022,26.5,37.3,1022.9
20181110064026,26.6,37.3,1022.9
20181110064029,26.6,37.2,1023.0
20181110064032,26.6,37.2,1023.0
20181110064035,26.6,37.2,1023.0
20181110064038,26.6,37.1,1022.9
20181110064041,26.6,37.1,1023.0
20181110064044,26.6,37.1,1023.0
20181110064047,26.6,37.1,1023.0
20181110064051,26.6,37.2,1023.0
20181110064054,26.6,37.2,1023.0
20181110064057,26.6,37.2,1023.0
20181110064100,26.6,37.2,1023.0
20181110064103,26.6,37.2,1023.0
20181110064106,26.6,37.2,1023.0
20181110064109,26.6,37.2,1023.0
20181110064112,26.6,37.1,1022.9
20181110064116,26.6,37.1,1023.0
20181110064119,26.6,37.2,1023.0
20181110064122,26.6,37.2,1023.0
20181110064125,26.6,37.2,1023.0
20181110064128,26.6,37.2,1023.0
20181110064131,26.6,37.2,1023.0
20181110064134,26.6,37.2,1022.9
20181110064137,26.6,37.2,1023.0
20181110064140,26.6,37.2,1023.0
20181110064144,26.6,37.2,1023.0
20181110064147,26.6,37.2,1023.0
20181110064150,26.6,37.2,1023.0
20181110064153,26.6,37.1,1023.0
20181110064156,26.6,37.1,1023.0
20181110064159,26.6,37.1,1023.0
20181110064202,26.6,37.2,1023.0
20181110064205,26.6,37.1,1023.0
20181110064209,26.6,37.1,1023.0
20181110064212,26.6,37.1,1023.0
20181110064215,26.6,37.1,1023.0
20181110064218,26.6,37.1,1023.0
20181110064221,26.6,37.1,1023.0
20181110064224,26.6,37.2,1023.1
20181110064227,26.6,37.1,1023.0
20181110064230,26.6,37.2,1023.1
20181110064234,26.6,37.2,1023.1
20181110064237,26.6,37.2,1023.0
20181110064240,26.6,37.2,1023.1
20181110064243,26.6,37.2,1023.0
20181110064246,26.6,37.1,1023.1
20181110064249,26.6,37.1,1023.0
20181110064252,26.6,37.0,1023.1
20181110064255,26.7,37.0,1023.1
20181110064258,26.6,37.0,1023.1
20181110064302,26.7,37.0,1023.1
20181110064305,26.6,37.1,1023.1
20181110064308,26.6,37.1,1023.0
20181110064311,26.6,37.1,1023.1
20181110064314,26.6,37.1,1023.0
20181110064317,26.6,37.1,1023.0
20181110064320,26.6,37.2,1023.0
20181110064323,26.6,37.2,1023.1
20181110064327,26.6,37.2,1023.1
20181110064330,26.6,37.2,1023.1
20181110064333,26.6,37.2,1023.1
20181110064336,26.5,37.2,1023.1
20181110064339,26.6,37.2,1023.1
20181110064342,26.6,37.2,1023.1
20181110064345,26.6,37.2,1023.1
20181110064348,26.6,37.2,1023.1
20181110064352,26.5,37.2,1023.1
20181110064355,26.6,37.2,1023.1
20181110064358,26.6,37.2,1023.0
20181110064401,26.6,37.1,1023.1
20181110064404,26.6,37.1,1023.0
20181110064407,26.7,37.0,1023.0
20181110064410,26.7,36.9,1023.1
20181110064413,26.7,36.9,1023.1
20181110064417,26.7,36.9,1023.1
20181110064420,26.7,36.9,1023.1
20181110064423,26.7,37.0,1023.1
20181110064426,26.6,37.0,1023.1
20181110064429,26.6,37.0,1023.1
20181110064432,26.7,37.0,1023.1
20181110064435,26.7,37.0,1023.1
20181110064438,26.7,37.0,1023.1
20181110064441,26.7,37.0,1023.1
20181110064445,26.7,37.0,1023.0
20181110064448,26.7,37.0,1023.1
20181110064451,26.7,37.0,1023.1
20181110064454,26.6,37.0,1023.1
20181110064457,26.7,37.0,1023.0
20181110064500,26.7,37.0,1023.0
20181110064503,26.7,37.0,1023.1
20181110064506,26.7,36.9,1023.1
20181110064510,26.7,36.9,1023.1
20181110064513,26.8,36.8,1023.1
20181110064516,26.8,36.8,1023.1
20181110064519,26.8,36.8,1023.1
20181110064522,26.8,36.8,1023.1
20181110064525,26.7,36.8,1023.2
20181110064528,26.7,36.9,1023.1
20181110064531,26.7,36.9,1023.1
20181110064534,26.6,37.0,1023.1
20181110064538,26.7,37.0,1023.1
20181110064541,26.6,37.0,1023.1
